,X,Y
4336,2,42700.0
4337,2,66900.0
4338,0,23500.0
4339,1,31800.0
4340,0,162100.0
4341,1,157500.0
4342,0,155000.0
4343,3,59700.0
4344,1,38200.0
4345,0,49100.0
4346,1,20600.0
4347,1,18000.0
4348,0,50700.0
4349,4,51500.0
4350,3,58200.0
4351,3,134800.0
4352,2,10200.0
4353,1,103100.0
4354,2,17700.0
4355,1,103100.0
4356,2,15700.0
4357,2,38900.0
4358,3,99200.0
4359,0,71000.0
4360,2,98800.0
4361,1,14400.0
4362,1,117300.0
4363,2,79700.0
4364,0,41300.0
4365,1,28300.0
4366,1,63600.0
4367,3,16200.0
4368,1,93300.0
4369,4,19600.0
4370,2,45500.0
4371,1,46000.0
4372,0,106300.0
4373,2,73700.0
4374,0,20500.0
4375,3,82300.0
4376,2,7500.0
4377,2,30500.0
4378,3,89300.0
4379,2,81400.0
4380,2,37400.0
4381,1,114800.0
4382,3,109000.0
4383,1,50000.0
4384,1,174700.0
4385,3,26800.0
4386,1,82800.0
4387,1,11100.0
4388,2,43300.0
4389,0,26500.0
4390,1,78600.0
4391,2,4600.0
4392,1,3900.0
4393,1,57100.0
4394,3,226600.0
4395,3,3500.0
4396,2,105000.0
4397,1,49000.0
4398,0,92400.0
4399,2,95900.0
4400,1,41600.0
4401,2,15600.0
4402,2,33400.0
4403,2,37800.0
4404,2,57600.0
4405,0,24500.0
4406,2,134400.0
4407,1,26600.0
4408,2,60900.0
4409,1,30400.0
4410,2,91200.0
4411,0,35700.0
4412,2,49900.0
4413,0,16100.0
4414,2,3800.0
4415,3,95400.0
4416,4,36500.0
4417,1,30400.0
4418,2,92900.0
4419,2,14400.0
4420,1,10200.0
4421,2,48800.0
4422,1,17200.0
4423,3,27400.0
4424,1,81600.0
4425,3,59900.0
4426,0,3400.0
4427,1,41000.0
4428,2,12700.0
4429,2,25600.0
4430,5,14400.0
4431,1,88300.0
4432,2,25100.0
4433,1,61300.0
4434,1,113100.0
4435,2,65800.0
4436,2,7800.0
4437,2,38100.0
4438,2,23700.0
4439,2,162500.0
4440,2,93100.0
4441,2,30000.0
4442,1,
4443,2,15500.0
4444,3,65100.0
4445,4,31400.0
4446,3,137600.0
4447,0,101400.0
4448,3,49200.0
4449,0,20300.0
4450,2,96800.0
4451,0,51000.0
4452,1,16200.0
4453,3,181600.0
4454,1,42200.0
4455,2,181400.0
4456,1,43700.0
4457,3,
4458,1,46200.0
4459,0,58400.0
4460,3,19100.0
4461,2,60300.0
4462,3,206300.0
4463,2,91800.0
4464,6,8600.0
4465,1,35300.0
4466,3,21800.0
4467,0,35300.0
4468,2,65900.0
4469,2,35900.0
4470,1,114800.0
4471,2,23000.0
4472,2,25600.0
4473,2,24200.0
4474,1,85900.0
4475,1,51200.0
4476,1,41000.0
4477,2,21900.0
4478,1,16500.0
4479,2,31000.0
4480,2,24000.0
4481,1,27800.0
4482,3,42600.0
4483,1,117700.0
4484,1,71600.0
4485,2,132400.0
4486,1,13000.0
4487,1,13700.0
4488,2,125400.0
4489,0,25100.0
4490,3,
4491,0,14700.0
4492,2,38200.0
4493,2,75300.0
4494,3,53600.0
4495,0,32800.0
4496,1,105600.0
4497,0,61200.0
4498,1,33900.0
4499,1,13600.0
4500,1,146500.0
4501,1,26800.0
4502,0,30300.0
4503,2,111800.0
4504,3,75200.0
4505,0,10900.0
4506,0,31400.0
4507,1,88800.0
4508,2,12900.0
4509,1,11200.0
4510,2,45700.0
4511,4,44400.0
4512,0,32100.0
4513,1,63900.0
4514,2,117000.0
4515,0,86700.0
4516,3,8100.0
4517,2,50800.0
4518,1,40800.0
4519,2,22100.0
4520,2,37500.0
4521,0,126600.0
4522,2,64800.0
4523,1,26300.0
4524,1,1400.0
4525,2,112200.0
4526,0,55400.0
4527,0,35300.0
4528,3,8400.0
4529,0,79000.0
4530,0,39500.0
4531,0,105200.0
4532,2,23600.0
4533,1,17200.0
4534,1,16400.0
4535,2,35600.0
4536,2,132000.0
4537,1,50500.0
4538,0,20400.0
4539,1,13400.0
4540,2,31200.0
4541,1,66300.0
4542,3,100300.0
4543,1,51000.0
4544,0,93100.0
4545,3,25500.0
4546,0,22900.0
4547,2,15400.0
4548,2,20700.0
4549,0,12300.0
4550,2,42300.0
4551,3,9200.0
4552,1,10000.0
4553,2,42600.0
4554,1,28100.0
4555,2,38700.0
4556,1,84800.0
4557,2,89800.0
4558,2,9600.0
4559,0,81000.0
4560,2,18000.0
4561,2,76900.0
4562,1,22100.0
4563,0,55200.0
4564,3,90800.0
4565,2,60800.0
4566,1,
4567,2,27100.0
4568,2,38400.0
4569,3,58900.0
4570,1,43100.0
4571,2,47300.0
4572,1,40400.0
4573,2,81600.0
4574,1,31900.0
4575,2,17500.0
4576,0,24800.0
4577,2,52900.0
4578,1,27200.0
4579,2,16500.0
4580,0,20300.0
4581,2,13100.0
4582,1,40800.0
4583,1,64600.0
4584,2,98700.0
4585,3,78500.0
4586,1,68400.0
4587,1,13200.0
4588,2,57600.0
4589,1,24600.0
4590,4,104800.0
4591,2,33400.0
4592,2,23000.0
4593,1,13300.0
4594,0,32400.0
4595,0,72800.0
4596,1,142600.0
4597,2,43700.0
4598,2,43200.0
4599,3,32500.0
4600,2,35000.0
4601,0,38700.0
4602,3,72700.0
4603,3,49400.0
4604,4,45500.0
4605,0,179700.0
4606,2,54900.0
4607,1,5600.0
4608,2,6200.0
4609,2,112900.0
4610,3,53100.0
4611,1,25600.0
4612,1,33900.0
4613,1,46900.0
4614,2,63600.0
4615,3,40100.0
4616,2,24400.0
4617,1,33100.0
4618,1,43300.0
4619,1,98600.0
4620,0,
4621,2,35900.0
4622,3,49100.0
4623,1,26500.0
4624,0,50400.0
4625,2,9300.0
4626,4,70700.0
4627,3,25700.0
4628,0,29300.0
4629,0,82800.0
4630,1,18800.0
4631,2,37300.0
4632,3,46500.0
4633,3,55500.0
4634,0,48500.0
4635,1,109100.0
4636,2,16400.0
4637,1,71000.0
4638,2,55500.0
4639,4,28900.0
4640,2,57900.0
4641,1,49500.0
4642,0,43000.0
4643,1,55600.0
4644,2,194400.0
4645,0,61200.0
4646,0,20600.0
4647,2,85800.0
4648,2,123600.0
4649,2,11600.0
4650,2,64700.0
4651,1,9900.0
4652,0,187000.0
4653,0,51800.0
4654,4,13600.0
4655,0,
4656,1,43200.0
4657,2,12700.0
4658,3,38200.0
4659,1,32600.0
4660,1,59100.0
4661,1,16400.0
4662,1,26500.0
4663,2,85900.0
4664,0,16800.0
4665,4,12700.0
4666,1,63100.0
4667,0,27500.0
4668,0,33200.0
4669,2,43900.0
4670,2,4600.0
4671,0,13500.0
4672,1,10600.0
4673,1,82600.0
4674,0,32600.0
4675,1,14500.0
4676,3,19900.0
4677,4,14900.0
4678,3,43000.0
4679,1,5600.0
4680,2,80000.0
4681,1,36800.0
4682,1,23000.0
4683,1,88600.0
4684,0,46800.0
4685,2,16600.0
4686,1,70900.0
4687,1,51500.0
4688,3,42800.0
4689,1,41100.0
4690,2,184200.0
4691,3,10400.0
4692,0,
4693,2,42100.0
4694,1,132200.0
4695,1,129700.0
4696,1,28200.0
4697,1,28100.0
4698,0,43900.0
4699,0,40800.0
4700,1,68900.0
4701,2,56200.0
4702,1,16800.0
4703,2,7500.0
4704,2,14300.0
4705,3,85800.0
4706,0,86500.0
4707,2,61600.0
4708,0,5600.0
4709,2,60200.0
4710,2,18400.0
4711,2,0.0
4712,1,29900.0
4713,1,76300.0
4714,2,85500.0
4715,1,93900.0
4716,2,112800.0
4717,2,34900.0
4718,0,32100.0
4719,2,45700.0
4720,0,48300.0
4721,1,47700.0
4722,2,9400.0
4723,2,83900.0
4724,1,13900.0
4725,2,70600.0
4726,2,1200.0
4727,0,47900.0
4728,1,76700.0
4729,3,12400.0
4730,2,5700.0
4731,2,14300.0
4732,3,50000.0
4733,2,42900.0
4734,1,120800.0
4735,2,97500.0
4736,2,11200.0
4737,1,10500.0
4738,2,24300.0
4739,1,35000.0
4740,3,66500.0
4741,1,50000.0
4742,1,115300.0
4743,1,14400.0
4744,1,13200.0
4745,0,39300.0
4746,2,57400.0
4747,2,36900.0
4748,0,33100.0
4749,0,173700.0
4750,1,23700.0
4751,2,25900.0
4752,1,18500.0
4753,2,23300.0
4754,2,71700.0
4755,2,79300.0
4756,2,80300.0
4757,1,51000.0
4758,4,28200.0
4759,3,134000.0
4760,2,4500.0
4761,0,13700.0
4762,0,0.0
4763,2,35900.0
4764,1,17700.0
4765,1,24000.0
4766,3,31000.0
4767,0,40500.0
4768,0,76500.0
4769,2,13000.0
4770,3,27000.0
4771,1,10100.0
4772,0,57600.0
4773,0,34100.0
4774,1,7600.0
4775,1,20000.0
4776,0,129300.0
4777,1,49000.0
4778,0,13000.0
4779,1,78000.0
4780,2,23600.0
4781,1,44800.0
4782,1,12600.0
4783,1,35100.0
4784,1,51200.0
4785,1,52600.0
4786,3,13400.0
4787,2,46700.0
4788,2,42500.0
4789,2,5700.0
4790,0,
4791,1,34900.0
4792,1,41800.0
4793,0,41500.0
4794,1,30900.0
4795,1,71500.0
4796,2,103200.0
4797,0,68600.0
4798,1,59200.0
4799,3,19100.0
4800,0,246100.0
4801,5,18000.0
4802,1,12200.0
4803,2,70500.0
4804,0,87700.0
4805,0,70400.0
4806,2,43100.0
4807,1,
4808,1,25200.0
4809,1,27600.0
4810,0,27400.0
4811,2,24400.0
4812,0,23300.0
4813,1,34900.0
4814,0,23700.0
4815,2,63000.0
4816,0,103800.0
4817,0,36800.0
4818,2,56200.0
4819,1,44200.0
4820,2,33500.0
4821,2,21000.0
4822,2,95200.0
4823,2,16500.0
4824,2,12800.0
4825,4,15600.0
4826,3,43900.0
4827,1,95000.0
4828,2,87400.0
4829,1,77000.0
4830,1,55400.0
4831,4,25400.0
4832,2,41000.0
4833,1,128200.0
4834,1,66700.0
4835,2,66400.0
4836,2,25500.0
4837,2,1100.0
4838,2,35300.0
4839,0,91200.0
4840,2,
4841,0,126000.0
4842,0,71600.0
4843,2,160000.0
4844,4,8900.0
4845,3,20400.0
4846,0,31500.0
4847,1,79200.0
4848,1,35500.0
4849,1,60400.0
4850,1,28100.0
4851,0,18500.0
4852,2,12700.0
4853,2,82800.0
4854,2,51900.0
4855,0,110100.0
4856,2,9100.0
4857,1,135000.0
4858,2,56000.0
4859,1,18200.0
4860,2,57700.0
4861,2,21700.0
4862,2,87900.0
4863,1,11800.0
4864,1,27300.0
4865,3,43300.0
4866,2,14300.0
4867,4,14700.0
4868,1,50200.0
4869,2,11000.0
4870,0,32600.0
4871,0,35000.0
4872,0,87500.0
4873,0,31700.0
4874,2,7700.0
4875,2,79200.0
4876,1,30700.0
4877,0,9600.0
4878,1,11900.0
4879,2,137200.0
4880,1,8800.0
4881,1,25100.0
4882,1,75700.0
4883,1,49900.0
4884,1,9600.0
4885,1,12700.0
4886,3,50000.0
4887,1,88000.0
4888,2,48800.0
4889,0,106600.0
4890,0,900.0
4891,4,64000.0
4892,1,0.0
4893,0,138900.0
4894,1,8500.0
4895,0,
4896,0,81600.0
4897,2,53100.0
4898,0,
4899,2,35800.0
4900,3,14100.0
4901,0,122900.0
4902,3,112500.0
4903,4,25400.0
4904,0,13400.0
4905,3,68100.0
4906,1,40200.0
4907,3,10600.0
4908,2,61900.0
4909,1,65000.0
4910,2,14500.0
4911,1,
4912,2,19100.0
4913,2,84500.0
4914,4,71000.0
4915,3,20200.0
4916,1,106200.0
4917,2,88300.0
4918,2,52900.0
4919,1,59600.0
4920,1,18200.0
4921,4,15400.0
4922,1,23800.0
4923,1,6100.0
4924,0,13200.0
4925,0,17800.0
4926,1,11600.0
4927,2,66900.0
4928,2,54700.0
4929,0,57800.0
4930,3,33800.0
4931,1,21500.0
4932,1,29600.0
4933,4,85000.0
4934,1,12900.0
4935,1,32900.0
4936,1,36500.0
4937,1,84200.0
4938,1,33000.0
4939,2,59500.0
4940,2,54300.0
4941,1,67100.0
4942,2,40100.0
4943,3,68200.0
4944,2,30600.0
4945,1,94200.0
4946,2,80300.0
4947,1,35800.0
4948,1,58400.0
4949,2,29200.0
4950,0,700.0
4951,2,20200.0
4952,1,47800.0
4953,3,94500.0
4954,0,49400.0
4955,2,58900.0
4956,1,21600.0
4957,2,61300.0
4958,1,4900.0
4959,2,13600.0
4960,1,53900.0
4961,0,65400.0
4962,1,51400.0
4963,3,53100.0
4964,2,
4965,1,38200.0
4966,0,39200.0
4967,1,9200.0
4968,1,25800.0
4969,2,23400.0
4970,1,8200.0
4971,2,55300.0
4972,2,39600.0
4973,3,32400.0
4974,2,97800.0
4975,2,68700.0
4976,2,35200.0
4977,2,17000.0
4978,0,83100.0
4979,0,28400.0
4980,3,73100.0
4981,0,91100.0
4982,0,77000.0
4983,0,14400.0
4984,1,14700.0
4985,3,97800.0
4986,0,96000.0
4987,1,78200.0
4988,1,79600.0
4989,3,84000.0
4990,0,86900.0
4991,1,39700.0
4992,2,69900.0
4993,2,64100.0
4994,0,14400.0
4995,2,
4996,1,39600.0
4997,2,47100.0
4998,2,28700.0
4999,2,18400.0
5000,0,76300.0
5001,2,45900.0
5002,0,6600.0
5003,2,60700.0
5004,3,24900.0
5005,1,39600.0
5006,3,20300.0
5007,3,21700.0
5008,2,83500.0
5009,1,13200.0
5010,2,42500.0
5011,1,41200.0
5012,1,24900.0
5013,4,49800.0
5014,0,25600.0
5015,1,108000.0
5016,1,57600.0
5017,3,66100.0
5018,3,82400.0
5019,3,122900.0
5020,2,56900.0
5021,0,40700.0
5022,3,20400.0
5023,0,47800.0
5024,1,107700.0
5025,1,58300.0
5026,1,57000.0
5027,1,28000.0
5028,3,49200.0
5029,3,22900.0
5030,3,54800.0
5031,2,122300.0
5032,3,44600.0
5033,0,37400.0
5034,1,70900.0
5035,2,67200.0
5036,2,58300.0
5037,0,12500.0
5038,3,20600.0
5039,1,94600.0
5040,0,112600.0
5041,1,17100.0
5042,0,162100.0
5043,1,115200.0
5044,1,20300.0
5045,0,27900.0
5046,4,30400.0
5047,3,117400.0
5048,1,81600.0
5049,1,99200.0
5050,0,78600.0
5051,0,113200.0
5052,2,26500.0
5053,0,84000.0
5054,2,22400.0
5055,1,108300.0
5056,0,35400.0
5057,0,13100.0
5058,1,57300.0
5059,2,87600.0
5060,2,56300.0
5061,2,
5062,0,18600.0
5063,2,147500.0
5064,1,33900.0
5065,1,20900.0
5066,0,26000.0
5067,1,46500.0
5068,1,0.0
5069,3,64300.0
5070,0,17200.0
5071,0,33800.0
5072,2,43300.0
5073,3,39500.0
5074,1,97700.0
5075,0,10500.0
5076,1,76500.0
5077,0,35600.0
5078,0,71000.0
5079,1,62400.0
5080,1,158700.0
5081,3,181800.0
5082,1,2000.0
5083,1,76800.0
5084,2,60800.0
5085,2,3800.0
5086,1,18400.0
5087,2,62700.0
5088,1,8400.0
5089,2,16800.0
5090,3,108800.0
5091,3,66800.0
5092,1,54800.0
5093,1,28600.0
5094,3,112500.0
5095,2,80400.0
5096,0,42200.0
5097,2,23800.0
5098,2,66100.0
5099,3,17600.0
5100,0,44700.0
5101,1,146600.0
5102,1,44900.0
5103,1,80800.0
5104,2,71000.0
5105,4,204300.0
5106,0,54600.0
5107,1,16100.0
5108,2,155200.0
5109,2,110200.0
5110,0,116900.0
5111,1,46600.0
5112,1,35600.0
5113,1,4700.0
5114,2,38600.0
5115,2,
5116,2,49900.0
5117,1,48600.0
5118,1,58100.0
5119,2,66500.0
5120,2,2000.0
5121,0,28500.0
5122,0,39600.0
5123,0,13200.0
5124,3,55000.0
5125,2,41500.0
5126,0,26600.0
5127,1,40400.0
5128,1,111500.0
5129,2,5700.0
5130,1,18300.0
5131,2,49900.0
5132,1,34600.0
5133,2,93100.0
5134,3,67400.0
5135,0,4900.0
5136,3,41900.0
5137,1,63500.0
5138,2,33100.0
5139,2,25100.0
5140,0,19900.0
5141,1,3900.0
5142,1,33300.0
5143,0,122900.0
5144,1,
5145,0,12900.0
5146,2,67300.0
5147,2,66800.0
5148,3,51800.0
5149,4,116500.0
5150,1,33300.0
5151,0,91000.0
5152,5,61100.0
5153,2,
5154,0,101500.0
5155,1,11800.0
5156,0,64800.0
5157,0,15100.0
5158,1,42900.0
5159,2,121000.0
5160,1,39600.0
5161,3,46300.0
5162,2,52800.0
5163,1,61600.0
5164,1,65800.0
5165,2,0.0
5166,2,66200.0
5167,2,28400.0
5168,1,4600.0
5169,0,89300.0
5170,1,4800.0
5171,2,135300.0
5172,1,84700.0
5173,1,56800.0
5174,5,48700.0
5175,4,86000.0
5176,1,9300.0
5177,1,24300.0
5178,4,48700.0
5179,4,43500.0
5180,2,50400.0
5181,1,31400.0
5182,1,14300.0
5183,2,146500.0
5184,0,89000.0
5185,2,20700.0
5186,2,197300.0
5187,3,22800.0
5188,2,
5189,1,15900.0
5190,1,90200.0
5191,1,27100.0
5192,0,26000.0
5193,0,52100.0
5194,1,7900.0
5195,1,80300.0
5196,2,54800.0
5197,1,109900.0
5198,2,180100.0
5199,4,106600.0
5200,1,26300.0
5201,0,29300.0
5202,1,12000.0
5203,1,50800.0
5204,4,26200.0
5205,3,100800.0
5206,2,17400.0
5207,2,159100.0
5208,0,42900.0
5209,1,18800.0
5210,2,29600.0
5211,3,97400.0
5212,2,19300.0
5213,1,47300.0
5214,1,82800.0
5215,2,37400.0
5216,2,18200.0
5217,1,120600.0
5218,2,84100.0
5219,4,139000.0
5220,0,30200.0
5221,0,26600.0
5222,2,56400.0
5223,3,50900.0
5224,2,20700.0
5225,2,46900.0
5226,0,42400.0
5227,2,38700.0
5228,1,39700.0
5229,0,14000.0
5230,3,47600.0
5231,0,45800.0
5232,4,28800.0
5233,3,200500.0
5234,1,119900.0
5235,2,58200.0
5236,1,67000.0
5237,0,54900.0
5238,0,29400.0
5239,0,33200.0
5240,2,3800.0
5241,3,41400.0
5242,1,80300.0
5243,1,181500.0
5244,0,10300.0
5245,0,82800.0
5246,0,23400.0
5247,3,125900.0
5248,0,58800.0
5249,0,30800.0
5250,2,45300.0
5251,0,2500.0
5252,1,16200.0
5253,2,28700.0
5254,0,56700.0
5255,1,50300.0
5256,2,32800.0
5257,3,30500.0
5258,2,40700.0
5259,1,38500.0
5260,3,54600.0
5261,1,92600.0
5262,2,21100.0
5263,0,58200.0
5264,2,32300.0
5265,0,66500.0
5266,1,84300.0
5267,4,47000.0
5268,1,133200.0
5269,1,110900.0
5270,1,10600.0
5271,0,19700.0
5272,1,14100.0
5273,5,53300.0
5274,2,130700.0
5275,3,16600.0
5276,3,13800.0
5277,2,94600.0
5278,2,119600.0
5279,1,51400.0
5280,1,62000.0
5281,2,92000.0
5282,1,153100.0
5283,2,52400.0
5284,3,135300.0
5285,1,116000.0
5286,2,1900.0
5287,1,23000.0
5288,1,28400.0
5289,2,80000.0
5290,4,70300.0
5291,3,71500.0
5292,0,39400.0
5293,1,112900.0
5294,2,24200.0
5295,2,43300.0
5296,1,36600.0
5297,2,58600.0
5298,2,62400.0
5299,0,44700.0
5300,2,76200.0
5301,1,30200.0
5302,1,88700.0
5303,1,32500.0
5304,1,50900.0
5305,0,121800.0
5306,1,31600.0
5307,2,31800.0
5308,2,74900.0
5309,1,37800.0
5310,4,28800.0
5311,1,38300.0
5312,1,61600.0
5313,1,28300.0
5314,1,131200.0
5315,1,130600.0
5316,4,43100.0
5317,2,15500.0
5318,1,89200.0
5319,1,74200.0
5320,2,102900.0
5321,0,100300.0
5322,2,128600.0
5323,1,13600.0
5324,1,20100.0
5325,0,31400.0
5326,2,22600.0
5327,0,1300.0
5328,2,20100.0
5329,1,59600.0
5330,1,16000.0
5331,0,69400.0
5332,1,55500.0
5333,1,41200.0
5334,0,16500.0
5335,0,104300.0
5336,0,63900.0
5337,2,18000.0
5338,1,10300.0
5339,1,67700.0
5340,4,65300.0
5341,2,1700.0
5342,0,25900.0
5343,2,100500.0
5344,1,35800.0
5345,1,39000.0
5346,0,63500.0
5347,1,7200.0
5348,1,8800.0
5349,3,29200.0
5350,1,35100.0
5351,2,14100.0
5352,3,78400.0
5353,1,52100.0
5354,1,27500.0
5355,0,85100.0
5356,1,43500.0
5357,1,14300.0
5358,1,66600.0
5359,1,10000.0
5360,0,34100.0
5361,2,87300.0
5362,2,19900.0
5363,1,85800.0
5364,2,84500.0
5365,0,38100.0
5366,0,20700.0
5367,2,3700.0
5368,1,34300.0
5369,2,15400.0
5370,0,12800.0
5371,0,12600.0
5372,4,107600.0
5373,1,62300.0
5374,0,77600.0
5375,1,64200.0
5376,1,
5377,2,32300.0
5378,2,31700.0
5379,3,24000.0
5380,0,79800.0
5381,1,21700.0
5382,2,
5383,0,12700.0
5384,2,33400.0
5385,0,65400.0
5386,0,28200.0
5387,1,106600.0
5388,1,34300.0
5389,2,102400.0
5390,1,25700.0
5391,3,25000.0
5392,1,129500.0
5393,0,17800.0
5394,3,64100.0
5395,2,56500.0
5396,3,4000.0
5397,2,60200.0
5398,3,33800.0
5399,1,23000.0
5400,0,27800.0
5401,2,22200.0
5402,1,19200.0
5403,1,21100.0
5404,1,4600.0
5405,2,34600.0
5406,1,37400.0
5407,2,30500.0
5408,1,13400.0
5409,1,38000.0
5410,2,11500.0
5411,1,14400.0
5412,4,20600.0
5413,0,92800.0
5414,0,17400.0
5415,2,21400.0
5416,3,51900.0
5417,1,41200.0
5418,1,28800.0
5419,0,39700.0
5420,2,37000.0
5421,1,56100.0
5422,1,9800.0
5423,2,28600.0
5424,0,21400.0
5425,3,41800.0
5426,2,25000.0
5427,1,41200.0
5428,0,30500.0
5429,3,5800.0
5430,1,29700.0
5431,1,25900.0
5432,3,35500.0
5433,3,32100.0
5434,0,12600.0
5435,0,26100.0
5436,2,
5437,1,48100.0
5438,1,61300.0
5439,1,50000.0
5440,2,36800.0
5441,1,32100.0
5442,1,7500.0
5443,1,53100.0
5444,0,19300.0
5445,2,53400.0
5446,0,58100.0
5447,3,13400.0
5448,2,59000.0
5449,1,54000.0
5450,2,86200.0
5451,2,16100.0
5452,1,56500.0
5453,0,84900.0
5454,2,86600.0
5455,3,61200.0
5456,2,26900.0
5457,0,85800.0
5458,2,27500.0
5459,1,96400.0
5460,2,34200.0
5461,1,
5462,0,63100.0
5463,2,87300.0
5464,1,43500.0
5465,2,36600.0
5466,2,71000.0
5467,0,40800.0
5468,1,36400.0
5469,1,24600.0
5470,1,9400.0
5471,1,68800.0
5472,2,54200.0
5473,2,34900.0
5474,4,8900.0
5475,0,72600.0
5476,1,30900.0
5477,0,14000.0
5478,1,28700.0
5479,3,32900.0
5480,1,14100.0
5481,1,3300.0
5482,0,146300.0
5483,3,34200.0
5484,2,58300.0
5485,1,25500.0
5486,1,64600.0
5487,2,59300.0
5488,2,47200.0
5489,1,33700.0
5490,1,21700.0
5491,1,139200.0
5492,3,64900.0
5493,2,61700.0
5494,1,62700.0
5495,0,47500.0
5496,1,46700.0
5497,2,107100.0
5498,2,84900.0
5499,0,59900.0
5500,3,29500.0
5501,3,78700.0
5502,1,10500.0
5503,3,46800.0
5504,1,28900.0
5505,0,22000.0
5506,2,58200.0
5507,1,33400.0
5508,4,33900.0
5509,0,90900.0
5510,1,14000.0
5511,0,84500.0
5512,1,10600.0
5513,1,14600.0
5514,1,40700.0
5515,3,35900.0
5516,1,102800.0
5517,1,7300.0
5518,0,68400.0
5519,2,109100.0
5520,3,38300.0
5521,1,67600.0
5522,1,50600.0
5523,3,8100.0
5524,0,5300.0
5525,0,21800.0
5526,1,5200.0
5527,3,42200.0
5528,1,85700.0
5529,1,22100.0
5530,4,93900.0
5531,2,13100.0
5532,0,78500.0
5533,0,10400.0
5534,1,160600.0
5535,3,88100.0
5536,0,134000.0
5537,2,6100.0
5538,2,4600.0
5539,3,60100.0
5540,0,68000.0
5541,1,10200.0
5542,1,22200.0
5543,1,49200.0
5544,1,69500.0
5545,2,98000.0
5546,4,33600.0
5547,1,26500.0
5548,2,41600.0
5549,0,115600.0
5550,1,73200.0
5551,1,1100.0
5552,1,24500.0
5553,1,76300.0
5554,1,28800.0
5555,3,17900.0
5556,1,65900.0
5557,1,71700.0
5558,1,31600.0
5559,0,32100.0
5560,1,10100.0
5561,1,61000.0
5562,1,36000.0
5563,0,69500.0
5564,0,56800.0
5565,1,52200.0
5566,2,17500.0
5567,1,25400.0
5568,2,50200.0
5569,0,
5570,1,96200.0
5571,3,18200.0
5572,1,29500.0
5573,1,41400.0
5574,2,72000.0
5575,1,42300.0
5576,2,68800.0
5577,1,17600.0
5578,3,12000.0
5579,2,36200.0
5580,0,45900.0
5581,1,22300.0
5582,1,19000.0
5583,0,55800.0
5584,2,89300.0
5585,0,83300.0
5586,1,148400.0
5587,1,51900.0
5588,2,93100.0
5589,1,35900.0
5590,1,13100.0
5591,1,47000.0
5592,3,39000.0
5593,0,10400.0
5594,0,53500.0
5595,0,141200.0
5596,2,32600.0
5597,2,2600.0
5598,2,130700.0
5599,1,168900.0
5600,1,32100.0
5601,1,18500.0
5602,0,38600.0
5603,1,104200.0
5604,0,64900.0
5605,2,76500.0
5606,2,65600.0
5607,4,11900.0
5608,0,60200.0
5609,1,48100.0
5610,0,71800.0
5611,2,59700.0
5612,1,39000.0
5613,3,15700.0
5614,4,67400.0
5615,1,45900.0
5616,1,89100.0
5617,0,49600.0
5618,1,55000.0
5619,2,38000.0
5620,2,35500.0
5621,2,3200.0
5622,0,8400.0
5623,2,128300.0
5624,2,121000.0
5625,0,30900.0
5626,0,101300.0
5627,1,67700.0
5628,0,10200.0
5629,1,72700.0
5630,0,35300.0
5631,2,132700.0
5632,1,4100.0
5633,1,47500.0
5634,0,61400.0
5635,1,6400.0
5636,4,27700.0
5637,0,70800.0
5638,2,16500.0
5639,1,61300.0
5640,2,700.0
5641,1,51300.0
5642,0,32800.0
5643,2,11900.0
5644,2,52800.0
5645,2,8100.0
5646,4,57600.0
5647,2,51700.0
5648,2,26100.0
5649,3,40800.0
5650,0,15200.0
5651,1,6100.0
5652,2,17300.0
5653,0,85400.0
5654,1,
5655,0,48800.0
5656,1,70500.0
5657,1,29700.0
5658,1,5800.0
5659,0,88400.0
5660,2,38900.0
5661,1,76600.0
5662,0,47200.0
5663,1,153400.0
5664,1,50100.0
5665,0,95500.0
5666,2,25900.0
5667,0,35900.0
5668,1,128700.0
5669,1,26800.0
5670,1,74100.0
5671,2,30700.0
5672,1,20100.0
5673,0,23000.0
5674,2,25200.0
5675,4,41400.0
5676,0,24700.0
5677,1,25200.0
5678,2,134300.0
5679,1,69700.0
5680,2,
5681,1,14800.0
5682,2,34900.0
5683,1,45700.0
5684,1,6400.0
5685,0,121700.0
5686,1,55900.0
5687,1,21900.0
5688,0,102400.0
5689,3,39000.0
5690,1,154900.0
5691,1,48800.0
5692,2,7500.0
5693,2,54700.0
5694,0,51500.0
5695,1,18000.0
5696,3,25900.0
5697,0,84200.0
5698,0,250800.0
5699,1,18900.0
5700,0,24300.0
5701,4,49900.0
5702,1,21300.0
5703,2,30000.0
5704,1,19300.0
5705,0,87600.0
5706,3,63200.0
5707,2,43200.0
5708,2,13100.0
5709,2,80000.0
5710,2,14900.0
5711,4,137900.0
5712,1,17300.0
5713,1,96000.0
5714,0,67100.0
5715,0,43600.0
5716,1,45300.0
5717,2,59500.0
5718,2,27700.0
5719,1,82700.0
5720,0,47800.0
5721,1,58900.0
5722,2,85800.0
5723,3,68600.0
5724,1,46600.0
5725,0,1100.0
5726,1,50600.0
5727,1,11100.0
5728,1,63300.0
5729,2,42200.0
5730,1,82800.0
5731,3,85900.0
5732,1,
5733,0,144000.0
5734,1,
5735,1,21800.0
5736,4,31000.0
5737,1,124900.0
5738,3,3400.0
5739,1,50200.0
5740,2,117400.0
5741,1,6000.0
5742,3,25300.0
5743,2,10000.0
5744,0,47500.0
5745,3,9000.0
5746,3,49100.0
